Gene,SRR6408410,SRR6408239,SRR6408314
gene-FRG1-4,90.0,18.0,54.0
gene-FRG2-4,0.0,0.0,0.0
gene-SERF1B-2,252.0,13.0,96.5
gene-SMN2-2,298.0,35.0,223.0
gene-SERF1A-3,227.0,13.5,88.5
gene-SMN1-3,294.0,32.0,206.0
gene-NAIP-3,3.0,8.0,1.0
gene-GTF2H2-2,140.0,12.5,271.0
gene-LOC107987433,0.0,1.0,2.0
gene-BDP1-3,204.0,43.0,202.0
gene-MCCC2-3,56.0,2.0,174.0
gene-PROP1-3,1.0,0.0,0.0
gene-GPX6-2,0.0,0.0,0.0
gene-GPX5-2,0.0,0.0,0.0
gene-ZBED9-2,0.0,0.0,0.5
gene-TRIM27-3,208.0,18.0,110.0
gene-ZNF311-3,0.0,1.0,0.0
gene-OR2W1-3,0.0,0.0,0.0
gene-OR2B3-3,0.0,0.0,0.0
gene-OR2J1-3,0.0,0.0,0.0
gene-OR2J3-3,0.0,0.0,0.0
gene-OR2J2-3,0.0,0.0,0.0
gene-OR14J1-3,0.0,0.0,0.0
gene-OR5V1-2,0.0,0.0,0.0
gene-OR12D3-2,0.0,0.0,0.0
gene-OR12D2-2,0.0,0.0,0.0
gene-OR12D1-2,0.0,0.0,0.0
gene-OR11A1-3,0.0,0.0,0.0
gene-OR10C1-3,0.0,0.0,0.0
gene-OR2H1-3,0.0,0.0,0.0
gene-MAS1L-3,0.0,0.0,0.0
gene-UBD-3,0.0,0.0,0.0
gene-OR2H2-3,0.0,0.0,0.0
gene-GABBR1-3,0.0,0.0,0.0
gene-MOG-3,0.0,0.0,1.0
gene-ZFP57-3,0.0,0.0,0.0
gene-HLA-F-2,0.0,8.0,0.0
gene-HLA-G-3,8.0,1.0,0.0
gene-HLA-A-3,91.0,24.0,18.0
gene-POLR1H-3,75.0,0.0,5.0
gene-PPP1R11-3,108.0,0.0,95.0
gene-RNF39-3,2.0,0.0,4.0
gene-TRIM31-3,0.0,0.0,0.0
gene-TRIM40-3,0.0,0.0,0.0
gene-TRIM10-3,0.0,0.0,0.0
gene-TRIM15-3,0.0,0.0,0.0
gene-TRIM26-3,7.0,2.0,0.0
gene-TRIM39-3,2.8,3.6,2.0
gene-TRIM39-RPP21-3,94.0,109.0,48.0
gene-RPP21-3,92.0,107.0,46.0
gene-HLA-E-2,101.0,13.0,72.0
gene-GNL1-3,77.0,10.0,34.0
gene-PRR3-2,41.0,1.0,25.0
gene-ABCF1-2,83.0,61.0,133.0
gene-PPP1R10-2,41.0,0.0,41.0
gene-MRPS18B-2,1048.0,66.0,489.0
gene-ATAT1-2,31.166666666666668,4.166666666666667,5.833333333333333
gene-C6orf136-2,25.0,2.0,7.0
gene-DHX16-3,79.0,37.0,81.0
gene-PPP1R18-3,121.0,8.0,13.0
gene-NRM-3,75.0,33.0,42.0
gene-MDC1-3,79.0,4.0,19.0
gene-TUBB-3,3321.0,462.0,1628.0
gene-FLOT1-3,514.0,57.0,184.0
gene-IER3-2,93.0,31.0,326.0
gene-DDR1-3,23.0,0.0,0.0
gene-GTF2H4-2,0.0,0.0,0.0
gene-VARS2-2,26.0,11.0,0.0
gene-SFTA2-2,0.0,0.0,0.0
gene-MUCL3-2,0.0,0.0,0.0
gene-MUC21-3,0.0,0.0,0.0
gene-MUC22-3,0.0,0.0,0.0
gene-C6orf15-2,0.0,0.0,0.0
gene-PSORS1C1-2,0.0,0.0,1.0
gene-CDSN-2,0.0,0.0,0.0
gene-PSORS1C2-2,0.0,0.0,0.0
gene-CCHCR1-2,20.0,30.0,19.0
gene-TCF19-2,0.0,0.0,29.0
gene-POU5F1-2,0.0,0.0,0.0
gene-HLA-C-2,79.0,138.0,80.0
gene-HLA-B-2,84.0,61.0,20.0
gene-MICA-2,136.0,39.0,149.0
gene-MICB-3,0.0,0.0,13.0
gene-MCCD1-3,0.0,0.0,1.0
gene-DDX39B-3,352.0,37.0,169.0
gene-ATP6V1G2-2,0.0,0.0,0.0
gene-NFKBIL1-2,0.0,4.5,1.0
gene-LTA-2,0.0,0.0,0.0
gene-TNF-3,0.0,0.0,0.0
gene-LTB-3,0.0,0.0,0.0
gene-LST1-3,0.0,0.0,0.0
gene-NCR3-3,0.0,0.0,0.0
gene-AIF1-2,0.0,0.0,0.0
gene-PRRC2A-2,35.0,30.0,17.0
gene-BAG6-2,26.4,18.6,19.0
gene-APOM-2,9.5,3.0,0.0
gene-C6orf47-2,0.0,21.0,0.0
gene-GPANK1-2,8.8,2.0,4.0
gene-CSNK2B-2,569.0,100.0,225.0
gene-LY6G5B-2,24.0,0.0,0.0
gene-LY6G5C-2,0.0,0.0,0.0
gene-ABHD16A-2,109.0,44.0,93.0
gene-LY6G6F-LY6G6D-2,0.0,0.0,0.0
gene-LY6G6F-2,0.0,0.0,0.0
gene-LY6G6D-2,0.0,0.0,0.0
gene-LY6G6C-2,0.0,0.0,0.0
gene-MPIG6B-2,0.0,0.0,0.0
gene-DDAH2-2,12.0,15.0,1.0
gene-CLIC1-2,758.0,106.0,396.0
gene-MSH5-3,44.0,1.0,1.0
gene-SAPCD1-3,0.0,0.0,0.0
gene-VWA7-3,1.0,0.0,0.0
gene-VARS1-3,176.0,50.0,33.0
gene-LSM2-3,131.0,21.0,80.0
gene-HSPA1L-3,0.0,0.0,0.0
gene-HSPA1A-3,4.0,14.0,13.0
gene-HSPA1B-3,0.0,12.0,14.0
gene-NEU1-3,74.0,4.0,178.0
gene-SLC44A4-3,0.0,1.0,0.0
gene-EHMT2-3,0.0,14.0,35.0
gene-C2-2,0.3333333333333333,0.0,1.8333333333333333
gene-ZBTB12-2,0.0,0.0,0.0
gene-CFB-2,0.0,0.0,0.0
gene-NELFE-2,241.0,27.0,125.0
gene-SKIV2L-2,0.0,37.0,0.0
gene-DXO-2,38.0,2.0,20.0
gene-STK19-2,2.0,0.5,1.0
gene-C4B-2,0.0,0.0,0.0
gene-CYP21A2-2,0.0,0.0,0.0
gene-TNXB-3,0.6666666666666666,0.6666666666666666,0.6666666666666666
gene-ATF6B-2,0.0,0.0,7.0
gene-FKBPL-2,0.0,0.0,0.0
gene-PRRT1-3,0.0,0.0,0.0
gene-PPT2-3,122.0,0.3333333333333333,53.333333333333336
gene-EGFL8-3,59.0,0.0,30.0
gene-AGPAT1-3,61.0,7.0,9.0
gene-RNF5-3,69.0,1.0,45.0
gene-AGER-3,0.0,0.0,0.0
gene-PBX2-3,0.0,0.0,0.0
gene-GPSM3-3,1.0,0.0,0.0
gene-NOTCH4-3,0.0,0.0,0.0
gene-TSBP1-3,23.0,1.0,8.0
gene-BTNL2-3,0.0,0.0,0.0
gene-HLA-DRA-2,0.0,0.0,0.0
gene-HLA-DRB3-2,0.0,0.0,0.0
gene-HLA-DRB1-2,0.0,0.0,0.0
gene-HLA-DQA1-2,0.0,0.0,0.0
gene-HLA-DQB1-2,0.0,0.0,0.0
gene-HLA-DQA2-3,0.0,0.0,0.0
gene-HLA-DQB2-3,0.0,0.0,0.0
gene-HLA-DOB-3,0.0,0.0,0.0
gene-TAP2-3,14.0,0.5,7.0
gene-PSMB8-3,104.0,10.0,64.0
gene-TAP1-3,0.0,6.0,3.0
gene-PSMB9-3,28.0,0.0,6.0
gene-HLA-DMB-3,0.0,0.0,0.0
gene-HLA-DMA-3,0.0,0.0,17.0
gene-BRD2-2,45.4,12.4,30.6
gene-HLA-DOA-2,0.0,0.0,0.0
gene-HLA-DPA1-3,0.0,0.0,0.0
gene-HLA-DPB1-3,0.0,0.0,0.0
gene-COL11A2-2,0.0,0.0,0.0
gene-RXRB-2,1.0,0.3333333333333333,4.0
gene-SLC39A7-2,146.0,40.0,119.0
gene-HSD17B8-2,26.0,0.0,12.0
gene-RING1-2,0.0,5.0,0.0
gene-VPS52-2,274.0,2.0,7.0
gene-RPS18-2,993.0,197.0,351.0
gene-B3GALT4-2,0.0,0.0,0.0
gene-WDR46-2,175.0,42.0,216.0
gene-PFDN6-2,7.0,0.0,1.0
gene-RGL2-2,3.0,0.0,11.0
gene-TAPBP-2,76.66666666666667,29.333333333333332,91.33333333333333
gene-ZBTB22-2,10.0,0.0,0.0
gene-DAXX-2,193.0,21.0,74.0
gene-SMIM40-2,0.0,0.0,0.0
gene-LOC105375112-2,0.0,0.5,0.0
gene-LOC105375116-3,0.0,0.0,0.0
gene-FAM20C-4,0.0,0.0,0.0
gene-DLGAP2-5,1.0,0.0,1.0
gene-AP2A2-2,30.0,22.0,3.0
gene-MUC6-3,0.0,0.0,0.0
gene-DUSP8-3,0.0,0.0,0.0
gene-KRTAP5-1-3,0.0,0.0,0.0
gene-KRTAP5-2-3,0.0,0.0,0.0
gene-KRTAP5-3-3,0.0,0.0,0.0
gene-KRTAP5-4-3,0.0,0.0,0.0
gene-KRTAP5-5-3,0.0,0.0,0.0
gene-KRTAP5-6-2,0.0,0.0,0.0
gene-IFITM10-2,0.0,0.0,0.0
gene-TAS2R7-3,0.0,0.0,0.0
gene-TAS2R8-3,0.0,0.0,0.0
gene-TAS2R9-3,0.0,0.0,0.0
gene-TAS2R10-3,0.0,0.0,0.0
gene-PRR4-3,40.0,0.0,14.0
gene-PRH1-3,277.0,57.0,226.0
gene-TAS2R13-3,0.0,0.0,0.0
gene-PRH2-3,0.0,0.0,2.0
gene-PRH1-TAS2R14-3,277.0,57.0,222.0
gene-TAS2R14-3,0.0,0.0,9.0
gene-TAS2R50-3,0.0,0.0,0.0
gene-TAS2R20-3,51.0,5.0,13.0
gene-TAS2R19-3,0.0,0.0,0.0
gene-TAS2R31-3,0.0,0.0,0.0
gene-TAS2R46-3,0.0,0.0,0.0
gene-TAS2R45-2,0.0,0.0,0.0
gene-TAS2R30-3,0.0,0.0,0.0
gene-SMIM10L1-3,268.0,38.0,123.0
gene-TAS2R42-2,0.0,0.0,0.0
gene-PRB3-2,0.0,0.0,0.0
gene-PRB4-2,0.0,0.0,0.0
gene-TUBGCP5-4,0.0,0.0,2.0
gene-GOLGA6L1-4,0.0,0.0,0.0
gene-OCA2-3,0.0,4.0,110.0
gene-HERC2-3,885.0,112.0,321.0
gene-LOC645202-4,0.0,1.0,0.0
gene-GOLGA8F-4,0.0,0.0,0.0
gene-GOLGA8G-4,0.0,0.0,0.0
gene-LOC100132202-4,0.0,0.0,0.0
gene-GOLGA8M-3,0.0,0.0,0.0
gene-APBA2-3,3.076923076923077,4.615384615384615,14.461538461538462
gene-FAM189A1-3,150.0,21.0,76.0
gene-NSMCE3-3,120.0,2.0,30.0
gene-TJP1-3,1717.7777777777778,287.0,1004.4444444444445
gene-GOLGA8J-4,0.0,0.0,4.0
gene-GOLGA8T-3,0.0,0.0,0.0
gene-CHRFAM7A-3,49.0,0.0,11.5
gene-GOLGA8Q-3,0.0,0.0,0.0
gene-LOC100996413-3,0.0,0.0,0.0
gene-GOLGA8R-3,0.0,0.0,0.0
gene-GOLGA8H-4,0.0,0.0,1.0
gene-ARHGAP11B-4,24.0,4.0,3.0
gene-LOC107984025-3,0.0,0.0,0.0
gene-LOC101930434-3,0.0,0.0,0.0
gene-FAN1-3,0.0,2.0,6.75
gene-MTMR10-3,0.0,0.0,57.0
gene-TRPM1-3,119.0,6.25,457.75
gene-LOC283710-3,0.0,1.0,0.0
gene-KLF13-3,116.0,1.0,75.0
gene-OTUD7A-3,36.0,9.0,17.0
gene-CHRNA7-4,68.0,5.0,41.0
gene-LOC101060588-3,0.0,0.0,0.0
gene-GOLGA8N-4,0.0,0.0,0.0
gene-ARHGAP11A-4,50.25,10.75,18.0
gene-ARHGAP11A-SCG5-4,54.0,13.0,28.0
gene-SCG5-4,0.0,1.0,7.0
gene-GREM1-4,0.0,0.0,0.0
gene-FMN1-4,286.0,56.0,368.0
gene-RPH3AL-3,0.0,0.0,0.0
gene-NXN-3,14.0,0.0,3.0
gene-TIMM22-3,1196.0,85.0,219.0
gene-ABR-3,78.14285714285714,108.14285714285714,170.0
gene-CCL18-3,0.0,0.0,0.0
gene-CCL3-3,0.0,0.0,0.0
gene-CCL4-3,0.0,0.0,0.0
gene-TBC1D3B-3,0.0,0.0,0.0
gene-CCL3L3-3,0.0,0.0,0.0
gene-CCL4L2-3,0.0,0.0,0.0
gene-TBC1D3C-2,0.0,0.0,0.0
gene-CCL3L1,0.0,0.0,0.0
gene-CCL4L1,0.0,0.0,0.0
gene-TBC1D3I-3,0.0,0.0,0.0
gene-KRTAP29-1-3,0.0,0.0,0.0
gene-KRTAP9-7-2,0.0,0.0,0.0
gene-KRTAP9-6-3,0.0,0.0,0.0
gene-KRTAP9-9-3,0.0,0.0,0.0
gene-KRTAP9-4-3,0.0,0.0,0.0
gene-KRTAP9-2-3,0.0,0.0,0.0
gene-ARHGAP27-3,9.947368421052632,3.3157894736842106,3.789473684210526
gene-PLEKHM1-3,14.0,3.5,24.5
gene-LRRC37A3-3,19.0,1.0,8.0
gene-LINC02210-CRHR1-3,62.0,0.0,13.0
gene-CRHR1-3,0.0,0.0,1.0
gene-SPPL2C-3,0.0,0.0,0.0
gene-MAPT-3,3.0,0.0,5.0
gene-STH-3,0.0,0.0,0.0
gene-KANSL1-3,167.0,82.5,109.0
gene-ARL17A-2,101.5,13.0,60.166666666666664
gene-LRRC37A2-3,49.0,16.0,41.0
gene-NSF-3,1419.0,66.0,580.0
gene-WNT3-3,62.0,3.0,5.0
gene-WNT9B-2,0.0,1.5,1.0
gene-SALL3-3,0.0,0.0,0.0
gene-VSTM1-3,0.0,0.0,0.0
gene-TARM1-3,0.0,0.0,0.0
gene-OSCAR-3,0.0,0.0,0.0
gene-NDUFA3-3,43.0,15.0,13.0
gene-TFPT-3,33.0,17.5,10.5
gene-PRPF31-3,170.0,112.0,71.0
gene-CNOT3-3,0.0,4.0,3.0
gene-LENG1-3,1.0,16.0,5.0
gene-TMC4-3,0.0,1.0,0.0
gene-MBOAT7-3,21.0,11.75,32.5
gene-TSEN34-3,96.0,61.5,46.0
gene-RPS9-3,86.0,64.0,24.0
gene-LOC107987441,0.0,0.0,0.0
gene-LILRA3-2,0.0,1.0,0.0
gene-LILRA5-3,0.0,0.0,0.0
gene-LILRA4-2,0.0,0.0,0.0
gene-LAIR1-2,0.3333333333333333,0.0,0.0
gene-KIR2DL4-13,0.0,0.0,0.0
gene-KIR3DS1-4,0.0,0.0,0.0
gene-KIR2DL5A-2,0.0,0.0,0.0
gene-KIR2DS3-3,0.0,0.0,0.0
gene-KIR2DS1-5,0.0,0.0,0.0
gene-KIR3DL2-16,0.0,0.0,0.0
gene-FCAR-4,0.0,0.0,0.0
gene-NCR1-5,1.0,0.0,1.0
gene-NLRP7-3,2.0,1.0,0.0
gene-NLRP2-3,1.0,2.0,2.0
gene-GP6-3,6.0,5.0,4.0
gene-RDH13-3,0.0,19.0,15.0
gene-EPS8L1-3,0.0,0.0,0.0
gene-PHETA2-3,0.0,0.0,0.0
gene-SMDT1-3,235.0,20.0,68.0
gene-NDUFA6-4,992.0,170.0,254.0
gene-CYP2D6-5,0.0,0.0,0.0
gene-PPP2R3B-4,56.0,0.0,44.0
gene-MUC4-4,0.0,0.0,1.0
gene-MUC20-4,0.0,0.0,0.0
gene-ZNF311-4,0.0,0.0,1.0
gene-OR2W1-4,0.0,0.0,0.0
gene-OR2B3-4,0.0,0.0,0.0
gene-OR2J1-4,0.0,0.0,0.0
gene-OR2J3-4,0.0,0.0,0.0
gene-OR2J2-4,0.0,0.0,0.0
gene-OR14J1-4,0.0,0.0,0.0
gene-OR12D3-3,0.0,0.0,0.0
gene-OR12D2-3,0.0,0.0,0.0
gene-OR12D1-3,0.0,0.0,0.0
gene-OR11A1-4,0.0,0.0,0.0
gene-OR10C1-4,0.0,0.0,0.0
gene-OR2H1-4,0.0,0.0,0.0
gene-MAS1L-4,0.0,0.0,0.0
gene-UBD-4,0.0,0.0,0.0
gene-OR2H2-4,0.0,0.0,0.0
gene-GABBR1-4,0.0,1.0,0.0
gene-MOG-4,0.0,0.0,0.0
gene-ZFP57-4,0.0,0.0,0.0
gene-HLA-F-3,0.0,4.0,0.0
gene-HLA-G-4,6.0,2.0,0.0
gene-HLA-A-4,242.0,63.0,52.0
gene-POLR1H-4,73.0,0.0,7.0
gene-PPP1R11-4,94.0,0.0,90.0
gene-RNF39-4,2.0,0.0,3.0
gene-TRIM31-4,0.0,0.0,0.0
gene-TRIM40-4,0.0,0.0,0.0
gene-TRIM10-4,0.0,0.0,0.0
gene-TRIM15-4,0.0,0.0,0.0
gene-TRIM26-4,13.0,4.0,0.0
gene-TRIM39-4,3.4,7.8,0.0
gene-TRIM39-RPP21-4,66.0,87.0,37.0
gene-RPP21-4,65.0,84.0,37.0
gene-HLA-E-3,109.0,15.0,50.0
gene-GNL1-4,99.0,8.0,27.0
gene-PRR3-3,37.5,0.0,28.0
gene-ABCF1-3,87.0,46.0,129.0
gene-PPP1R10-3,26.0,0.0,38.0
gene-MRPS18B-3,1138.0,65.0,526.0
gene-ATAT1-3,43.5,5.166666666666667,9.5
gene-C6orf136-3,28.0,6.0,11.0
gene-DHX16-4,97.0,42.0,61.0
gene-PPP1R18-4,112.0,8.0,4.0
gene-NRM-4,78.0,33.0,39.0
gene-MDC1-4,78.0,8.0,26.0
gene-TUBB-4,3326.5,497.0,1607.0
gene-FLOT1-4,459.0,87.0,193.0
gene-IER3-3,86.0,34.0,317.0
gene-DDR1-4,23.0,0.0,0.0
gene-GTF2H4-3,0.0,0.0,0.0
gene-VARS2-3,32.0,6.0,0.0
gene-SFTA2-3,0.0,0.0,0.0
gene-MUCL3-3,0.0,0.0,0.0
gene-MUC21-4,0.0,0.0,0.0
gene-MUC22-4,1.0,3.0,1.0
gene-C6orf15-3,0.0,0.0,0.0
gene-PSORS1C1-3,0.0,0.0,0.0
gene-CDSN-3,0.0,0.0,0.0
gene-PSORS1C2-3,0.0,0.0,0.0
gene-CCHCR1-3,23.0,29.0,25.0
gene-TCF19-3,0.0,0.0,24.0
gene-POU5F1-3,0.0,0.0,1.0
gene-HLA-C-3,15.0,28.0,13.0
gene-MICB-4,0.0,1.0,50.0
gene-MCCD1-4,0.0,0.0,0.0
gene-DDX39B-4,349.0,36.0,173.0
gene-ATP6V1G2-3,0.0,0.0,0.0
gene-NFKBIL1-3,0.0,2.0,0.0
gene-LTA-3,0.0,0.0,0.0
gene-TNF-4,0.0,0.0,0.0
gene-LTB-4,0.0,0.0,0.0
gene-LST1-4,0.0,0.0,0.0
gene-NCR3-4,0.0,0.0,0.0
gene-AIF1-3,0.0,0.0,0.0
gene-PRRC2A-3,41.0,22.0,11.0
gene-BAG6-3,26.0,29.8,16.0
gene-APOM-3,9.0,0.5,1.0
gene-C6orf47-3,0.0,20.0,0.0
gene-GPANK1-3,10.6,4.0,4.0
gene-CSNK2B-3,573.0,91.0,231.0
gene-LY6G5B-3,24.0,0.0,0.0
gene-LY6G5C-3,0.0,0.0,0.0
gene-ABHD16A-3,96.5,34.0,78.5
gene-LY6G6F-LY6G6D-3,0.0,0.0,0.0
gene-LY6G6F-3,0.0,0.0,0.0
gene-LY6G6D-3,0.0,0.0,0.0
gene-LY6G6C-3,0.0,0.0,0.0
gene-MPIG6B-3,0.0,0.0,0.0
gene-DDAH2-3,22.0,12.0,0.0
gene-CLIC1-3,857.0,108.0,357.0
gene-MSH5-4,45.0,3.0,1.0
gene-SAPCD1-4,0.0,0.0,0.0
gene-VWA7-4,0.0,0.0,0.0
gene-VARS1-4,142.0,38.0,43.0
gene-LSM2-4,142.0,17.0,53.0
gene-HSPA1L-4,0.0,0.0,0.0
gene-HSPA1A-4,4.0,16.0,14.0
gene-HSPA1B-4,0.0,6.0,26.0
gene-NEU1-4,87.0,4.0,166.0
gene-SLC44A4-4,0.0,0.0,0.0
gene-EHMT2-4,0.0,18.0,48.0
gene-C2-3,0.3333333333333333,0.6666666666666666,0.0
gene-ZBTB12-3,0.0,0.0,0.0
gene-CFB-3,0.0,0.0,0.0
gene-NELFE-3,223.0,30.0,133.0
gene-SKIV2L-3,0.0,26.0,0.0
gene-DXO-3,40.0,4.0,27.0
gene-STK19-3,1.5,0.0,0.0
gene-C4A-2,0.0,0.0,0.0
gene-C4B-3,0.0,0.0,0.0
gene-CYP21A2-3,0.0,0.0,0.0
gene-TNXB-4,0.6666666666666666,0.0,0.0
gene-ATF6B-3,0.0,0.0,8.0
gene-FKBPL-3,0.0,0.0,0.0
gene-PRRT1-4,0.0,0.0,0.5
gene-PPT2-4,57.0,0.0,27.0
gene-TSBP1-4,13.0,3.0,18.0
gene-BTNL2-4,0.0,0.0,0.0
gene-HLA-DRA-3,0.0,0.0,0.0
gene-HLA-DRB1-3,2.0,0.0,0.0
gene-HLA-DQA1-3,0.0,0.0,0.0
gene-HLA-DQB1-3,0.0,0.0,0.0
gene-HLA-DQA2-4,0.0,0.0,0.0
gene-HLA-DQB2-4,0.0,0.0,0.0
gene-HLA-DOB-4,0.0,0.0,0.0
gene-TAP2-4,13.0,0.0,2.0
gene-PSMB8-4,140.5,13.0,99.5
gene-TAP1-4,0.0,7.5,12.0
gene-PSMB9-4,16.0,4.0,7.0
gene-HLA-DMB-4,0.0,0.0,0.0
gene-BRD2-3,37.0,1.0,11.8
gene-HLA-DMA-4,0.0,0.0,14.0
gene-HLA-DOA-3,0.0,0.0,0.0
gene-HLA-DPA1-4,1.0,0.0,0.0
gene-HLA-DPB1-4,0.0,0.0,0.0
gene-COL11A2-3,0.0,0.0,0.0
gene-RXRB-3,3.0,0.3333333333333333,7.0
gene-SLC39A7-3,137.0,41.0,113.0
gene-HSD17B8-3,28.0,0.0,15.0
gene-RING1-3,0.0,2.0,0.0
gene-VPS52-3,274.0,4.0,7.0
gene-RPS18-3,981.0,198.0,354.0
gene-B3GALT4-3,0.0,0.0,0.0
gene-WDR46-3,185.0,42.0,209.0
gene-PFDN6-3,6.0,0.0,2.0
gene-RGL2-3,5.0,1.0,21.0
gene-TAPBP-3,79.0,33.666666666666664,96.0
gene-ZBTB22-3,14.0,0.0,0.0
gene-DAXX-3,191.0,28.0,71.0
gene-SMIM40-3,0.0,1.0,0.0
gene-DLGAP2-6,4.0,3.0,0.0
gene-CLN8-2,137.0,76.0,77.0
gene-AP2A2-3,22.0,25.0,9.0
gene-MUC6-4,0.0,0.0,0.0
gene-MUC2-3,0.0,0.0,0.0
gene-VSTM1-4,2.0,1.0,0.0
gene-TARM1-4,0.0,0.0,0.0
gene-OSCAR-4,0.0,0.0,0.0
gene-NDUFA3-4,46.0,22.0,19.0
gene-TFPT-4,42.0,16.0,20.5
gene-PRPF31-4,162.0,123.0,85.0
gene-CNOT3-4,0.0,2.0,5.0
gene-LENG1-4,3.0,14.0,3.0
gene-TMC4-4,0.0,0.0,0.0
gene-MBOAT7-4,16.5,11.0,27.5
gene-TSEN34-4,78.0,92.0,56.0
gene-RPS9-4,86.0,57.0,23.0
gene-LOC112268334,2.0,0.0,0.0
gene-KIR2DS2-2,0.0,0.0,0.0
gene-KIR2DL2-4,0.0,0.0,0.0
gene-KIR3DL1-11,0.0,0.0,0.0
gene-KIR2DS4-11,0.0,0.0,0.0
gene-KIR3DL2-17,0.0,0.0,0.0
gene-NCR1-6,1.0,0.0,0.0
gene-NLRP7-4,2.0,0.0,0.0
gene-NLRP2-4,3.0,2.0,0.2
gene-GP6-4,5.0,5.0,2.0
gene-RDH13-4,0.0,17.0,8.0
gene-EPS8L1-4,0.0,0.0,0.0
gene-PHETA2-4,0.0,0.0,0.0
gene-SMDT1-4,286.0,16.0,73.0
gene-NDUFA6-5,1037.0,198.0,242.0
gene-CYP2D6-6,0.0,0.0,0.0
gene-LOC102723722-4,0.0,0.0,0.0
gene-CYP2D7-8,0.0,1.0,0.0
gene-TCF20-8,5.0,4.0,7.0
gene-MUC4-5,0.0,0.0,0.0
gene-MUC20-5,0.0,0.0,0.0
gene-TRIM27-4,73.0,12.0,48.0
gene-ZNF311-5,0.0,0.0,0.0
gene-OR2W1-5,0.0,0.0,0.0
gene-OR2B3-5,0.0,0.0,0.0
gene-OR2J1-5,0.0,0.0,0.0
gene-OR2J3-5,0.0,0.0,0.0
gene-OR2J2-5,0.0,0.0,0.0
gene-OR14J1-5,0.0,0.0,0.0
gene-OR5V1-3,0.0,0.0,0.0
gene-OR12D3-4,0.0,0.0,0.0
gene-OR12D2-4,0.0,0.0,0.0
gene-OR12D1-4,0.0,0.0,0.0
gene-OR11A1-5,0.0,0.0,0.0
gene-OR10C1-5,0.0,0.0,0.0
gene-OR2H1-5,0.0,0.0,0.0
gene-MAS1L-5,0.0,0.0,0.0
gene-UBD-5,0.0,0.0,0.0
gene-OR2H2-5,0.0,0.0,0.0
gene-GABBR1-5,0.0,0.75,0.0
gene-MOG-5,1.0,0.0,0.0
gene-ZFP57-5,0.0,0.0,0.0
gene-HLA-F-4,0.0,4.0,0.0
gene-HLA-G-5,1.0,0.0,1.0
gene-HLA-A-5,79.5,38.0,20.5
gene-POLR1H-5,71.0,0.0,5.0
gene-PPP1R11-5,99.0,0.0,107.0
gene-RNF39-5,4.0,0.0,2.0
gene-TRIM31-5,0.0,0.0,0.0
gene-TRIM40-5,0.0,0.0,0.0
gene-TRIM10-5,0.0,0.0,0.0
gene-TRIM15-5,0.0,0.0,0.0
gene-TRIM26-5,8.0,1.0,0.0
gene-TRIM39-5,1.6,10.0,0.0
gene-TRIM39-RPP21-5,155.0,158.0,67.0
gene-RPP21-5,155.0,152.0,67.0
gene-HLA-E-4,96.0,13.0,44.0
gene-GNL1-5,75.0,14.0,20.0
gene-PRR3-4,33.0,1.0,16.0
gene-ABCF1-4,104.0,69.0,129.0
gene-PPP1R10-4,38.0,0.0,48.0
gene-MRPS18B-4,1066.0,69.0,514.0
gene-ATAT1-4,37.0,4.5,11.5
gene-C6orf136-4,24.0,4.0,6.0
gene-DHX16-5,91.0,34.0,76.0
gene-PPP1R18-5,98.0,5.0,10.0
gene-NRM-5,98.0,32.0,55.0
gene-MDC1-5,85.0,4.0,33.0
gene-TUBB-5,3323.5,472.5,1645.5
gene-FLOT1-5,472.0,58.0,174.0
gene-IER3-4,100.0,28.0,306.0
gene-DDR1-5,27.0,1.0,0.0
gene-GTF2H4-4,0.0,0.0,0.0
gene-VARS2-4,35.0,8.0,0.0
gene-SFTA2-4,0.0,0.0,0.0
gene-MUC21-5,0.0,0.0,0.0
gene-MUC22-5,0.0,0.0,2.0
gene-C6orf15-4,0.0,0.0,0.0
gene-PSORS1C1-4,0.0,0.0,0.0
gene-CDSN-4,0.0,0.0,0.0
gene-PSORS1C2-4,0.0,0.0,0.0
gene-CCHCR1-4,28.0,44.0,35.0
gene-TCF19-4,0.0,0.0,36.0
gene-POU5F1-4,0.0,0.0,0.0
gene-HLA-C-4,5.0,18.0,8.0
gene-HLA-B-3,34.0,11.0,7.0
gene-MICA-3,84.0,13.0,70.0
gene-MICB-5,1.0,0.0,25.0
gene-MCCD1-5,0.0,0.0,0.0
gene-DDX39B-5,329.0,33.0,178.0
gene-ATP6V1G2-4,0.0,0.0,0.0
gene-NFKBIL1-4,1.0,5.0,2.0
gene-LTA-4,0.0,0.0,0.0
gene-TNF-5,0.0,0.0,0.0
gene-LTB-5,0.0,0.0,0.0
gene-LST1-5,0.0,0.0,0.0
gene-NCR3-5,0.0,0.0,0.0
gene-PRRC2A-4,41.0,23.0,9.0
gene-BAG6-4,25.8,25.8,22.0
gene-APOM-4,2.5,0.5,2.0
gene-C6orf47-4,0.0,18.0,0.0
gene-GPANK1-4,5.0,5.8,3.8
gene-CSNK2B-4,575.0,97.0,203.0
gene-LY6G5B-4,15.0,0.0,0.0
gene-LY6G5C-4,0.0,0.0,0.0
gene-ABHD16A-4,112.0,45.5,96.5
gene-LY6G6F-LY6G6D-4,0.0,0.0,0.0
gene-LY6G6F-4,0.0,0.0,0.0
